orthomap	organism	mirna	gene	log2FoldChange	pvalue	baseMean	bMctrl	bMtreat	padj
ENSG00000141639|ENSMUSG00000024558	human	mir769	MAPK4	-0.58542683925984	0.003966654026505	83.9515205692443	100.954948452895	66.9480926855935	0.0041690343339797
ENSG00000107882|ENSMUSG00000025231	human	mir769	SUFU	-0.500973688497507	0.0052836467023685	111.643663304918	131.007151522826	92.2801750870104	0.0054971273772116
ENSG00000115561|ENSMUSG00000053119	human	mir769	CHMP3	-0.542960332747137	0.0055810834314445	87.7642416541762	104.273114206283	71.2553691020692	0.0057485159343878
ENSG00000100285|ENSMUSG00000020396	human	mir769	NEFH	0.839819405622208	0.0068425059537322	182.79216749451	130.758871138501	234.82546385052	0.0069517363134583
	human	mir769	ZNF385D	-0.512156041477708	0.0068842437278908	89.3550518848772	105.22671571375	73.4833880560043	0.0069517363134583
ENSG00000168936|ENSMUSG00000019295	human	mir769	TMEM129	-0.513835075110503	0.008395544709716	87.2126639307915	102.75774110614	71.6675867554427	0.008395544709716
ENSG00000157933|ENSMUSG00000029050	mouse	mir197	Ski	-1.10431707730376	4.4121307756358e-74	695.337634488122	949.552039947319	441.123229028926	9.53020247537333e-72
ENSG00000198879|ENSMUSG00000061186	mouse	mir197	Sfmbt2	-1.02856242932655	3.36970451662669e-63	727.006732388588	976.060169438978	477.953295338198	3.639280877956825e-61
ENSG00000100345|ENSMUSG00000022443	mouse	mir197	Myh9	-0.691075356640642	6.01628716421511e-54	1829.66264402196	2259.92589003097	1399.39939801295	4.33172675823488e-52
ENSG00000171444|ENSMUSG00000071856	mouse	mir197	Mcc	1.42429504343428	8.31370901440374e-48	241.195010763402	130.490756308267	351.899265218536	4.48940286777802e-46
ENSG00000162433|ENSMUSG00000028527	mouse	mir197	Ak4	-1.08297867885977	1.4033254397860798e-36	319.110320456114	433.916786340405	204.303854571823	5.051971583229888e-35
ENSG00000124942|ENSMUSG00000069833	mouse	mir197	Ahnak	-0.549609682177507	1.2524772739665e-36	2139.51321834184	2542.37800916114	1736.64842752253	5.051971583229888e-35
ENSG00000134343|ENSMUSG00000074968	mouse	mir197	Ano3	1.13200603287807	3.56059167054218e-35	263.135507029843	164.517484033334	361.753530026352	1.09869685833873e-33
ENSG00000120594|ENSMUSG00000026748	mouse	mir197	Plxdc2	1.12335111931681	4.5308500436282697e-29	221.307344938583	138.880858583851	303.733831293315	1.2233295117796327e-27
ENSG00000285837|ENSMUSG00000037855	mouse	mir197	Zfp365	0.890239011242942	9.99312648989507e-29	358.795532707083	251.179888172999	466.411177241166	2.398350357574817e-27
ENSG00000038427|ENSMUSG00000021614	mouse	mir197	Vcan	0.683627507711976	2.03773675939854e-28	720.8649874229	552.965466793349	888.764508052451	4.4015114003008455e-27
ENSG00000173821|ENSMUSG00000070327	mouse	mir197	Rnf213	-0.511617601015523	3.3757569020035e-28	1400.30236640956	1646.2000825446	1154.40465027452	6.62875900757051e-27
ENSG00000113328|ENSMUSG00000020326	mouse	mir197	Ccng1	0.632679825751725	4.8140431999281595e-28	1068.47195210949	837.656069248154	1299.28783497083	8.665277759870688e-27
	mouse	mir197	BC067074	0.724789412543911	9.14171297451326e-26	486.594708473134	366.627077619258	606.562339327009	1.5189307711498955e-24
ENSG00000134874|ENSMUSG00000042156	mouse	mir197	Dzip1	0.879323405324014	7.965239360679141e-25	317.159036370076	223.094133777249	411.223938962903	1.2289226442190677e-23
ENSG00000049245|ENSMUSG00000028955	mouse	mir197	Vamp3	-1.26019675545708	3.77261504536386e-24	149.355123717507	211.143210807533	87.5670366274807	5.432565665323959e-23
ENSG00000163694|ENSMUSG00000070780	mouse	mir197	Rbm47	-0.789361265958305	6.32663014940358e-23	345.802772851335	438.380119471186	253.225426231484	8.540950701694834e-22
ENSG00000145632|ENSMUSG00000021701	mouse	mir197	Plk2	0.787417219279541	9.76319774791072e-23	328.52215144898	240.764017755935	416.280285142025	1.2405004197345389e-21
ENSG00000074181|ENSMUSG00000038146	mouse	mir197	Notch3	0.724784042260931	1.76877763384908e-21	459.645297504967	346.309095714754	572.98149929518	2.1225331606188963e-20
ENSG00000248746|ENSMUSG00000006457	mouse	mir197	Actn3	0.89455581653597	5.7655467903655e-21	239.162242062665	167.002167224669	311.322316900661	6.554516351152358e-20
ENSG00000184489|ENSMUSG00000059895	mouse	mir197	Ptp4a3	0.743346312665717	1.5227960055634802e-20	349.021313931758	260.790731540256	437.251896323259	1.644619686008559e-19
ENSG00000114573|ENSMUSG00000052459	mouse	mir197	Atp6v1a	-0.65481113061849	3.1655104666631e-20	512.57329680227	627.163268236327	397.983325368214	3.255953622853474e-19
ENSG00000066427|ENSMUSG00000021189	mouse	mir197	Atxn3	-0.66843196591145	2.52206323125429e-19	449.976915837828	552.620963871223	347.332867804433	2.4762075361405763e-18
ENSG00000154639|ENSMUSG00000022865	mouse	mir197	Cxadr	-0.863843222157125	2.9212084787100504e-19	250.528827038156	323.660815517272	177.39683855904	2.7433957887016124e-18
ENSG00000145423|ENSMUSG00000027996	mouse	mir197	Sfrp2	0.997505377693955	3.17264764370564e-19	182.759624337101	121.647677430119	243.871571244082	2.855382879335076e-18
ENSG00000091436|ENSMUSG00000004085	mouse	mir197	Map3k20	0.551222542618657	5.7626953881907e-19	679.272551737667	550.872089869551	807.673013605782	4.978968815396765e-18
ENSG00000122786|ENSMUSG00000029761	mouse	mir197	Cald1	0.55355676272948	9.26474974142591e-19	674.641781432294	546.588343788875	802.695219075712	7.696869015953833e-18
ENSG00000076706|ENSMUSG00000032135	mouse	mir197	Mcam	0.570059465591277	1.05626919979891e-18	745.124012062051	599.602582449665	890.645441674437	8.450153598391279e-18
ENSG00000124831|ENSMUSG00000026305	mouse	mir197	Lrrfip1	0.716344756586411	3.1941617956035098e-18	417.712715166469	315.844873471514	519.580556861425	2.4640676708941362e-17
ENSG00000197905|ENSMUSG00000030353	mouse	mir197	Tead4	-0.935702978185384	3.5061768761324e-18	212.28455030235	279.123820857581	145.44527974712	2.6114972594641318e-17
ENSG00000113742|ENSMUSG00000020300	mouse	mir197	Cpeb4	-0.726217786235692	4.23226592812555e-18	326.468833166072	407.191427031062	245.746239301083	3.047231468250396e-17
ENSG00000103742|ENSMUSG00000032816	mouse	mir197	Igdcc4	0.988046147974079	4.48896410109183e-18	171.774072996036	114.819843872672	228.728302119401	3.12779434140592e-17
ENSG00000013306|ENSMUSG00000018677	mouse	mir197	Slc25a39	-0.755618701411704	9.20701751721079e-18	328.631156061696	413.033467007425	244.228845115967	6.214736824117284e-17
ENSG00000181467|ENSMUSG00000036894	mouse	mir197	Rap2b	0.767658185798534	1.34579862478455e-17	285.324311589126	210.895569325721	359.75305385253	8.808863725862507e-17
ENSG00000133863|ENSMUSG00000009628	mouse	mir197	Tex15	-0.527719685714826	2.11671232767762e-17	609.638611512472	720.091751466254	499.185471558691	1.3447348905246054e-16
ENSG00000054219|ENSMUSG00000026980	mouse	mir197	Ly75	0.591362199692128	2.5767511302360802e-17	652.074565654376	520.069713668571	784.079417640182	1.590223554659981e-16
ENSG00000188158|ENSMUSG00000059493	mouse	mir197	Nhs	0.848908777807972	3.59149923288653e-17	258.139925741966	184.02474303024	332.255108453692	2.154899539731918e-16
ENSG00000175274|ENSMUSG00000068735	mouse	mir197	Trp53i11	0.618376505039705	6.69997095097037e-17	442.640374357884	348.991878990838	536.288869724931	3.9113343929989184e-16
ENSG00000152952|ENSMUSG00000032374	mouse	mir197	Plod2	0.670380794787472	7.10014785497342e-17	357.75115327472	275.868319397817	439.633987151624	4.035873517563839e-16
ENSG00000171365|ENSMUSG00000004317	mouse	mir197	Clcn5	-0.5534376949721	9.2120414738582e-17	583.634730298231	694.41647043695	472.852990159513	5.102053739367618e-16
ENSG00000087448|ENSMUSG00000040102	mouse	mir197	Klhl42	0.782466793127917	9.52735457890054e-17	267.323211695481	196.291443771475	338.354979619488	5.144771472606292e-16
ENSG00000164742|ENSMUSG00000020431	mouse	mir197	Adcy1	0.901088109713911	1.12905475803509e-16	186.146143231457	129.530318489251	242.761967973664	5.948190920379985e-16
ENSG00000168505|ENSMUSG00000034486	mouse	mir197	Gbx2	0.658851257125073	2.78656505862462e-16	326.909692622574	253.309380644545	400.510004600604	1.4330906015783758e-15
ENSG00000109189|ENSMUSG00000054814	mouse	mir197	Usp46	-0.692970123216165	4.19596719097347e-16	308.076790211105	380.911270050678	235.242310371532	2.107741658721557e-15
ENSG00000173898|ENSMUSG00000067889	mouse	mir197	Sptbn2	-0.590792289368855	7.51309224315485e-16	472.991353428659	568.70862065918	377.274086198138	3.6882452830032905e-15
ENSG00000114019|ENSMUSG00000032531	mouse	mir197	Amotl2	-0.555339134858966	1.6063142438967702e-15	474.541273261402	564.953110430816	384.129436091988	7.710308370704496e-15
ENSG00000152332|ENSMUSG00000026667	mouse	mir197	Uhmk1	0.534649381168735	2.96500479309e-15	562.932532475091	459.618166858531	666.246898091651	1.3922631202335652e-14
ENSG00000126822|ENSMUSG00000052609	mouse	mir197	Plekhg3	-0.559555186315192	4.59062782415979e-15	440.512555361278	525.076347779309	355.948762943247	2.1097353404649252e-14
ENSG00000114993|ENSMUSG00000034930	mouse	mir197	Rtkn	0.68254947725465	5.264746452580631e-15	332.105661606006	254.745911858999	409.465411353013	2.3691359036612842e-14
ENSG00000104442|ENSMUSG00000027599	mouse	mir197	Armc1	-0.597911978187205	5.98023527886656e-15	435.06716397322	524.157663754765	345.976664191676	2.6361853474187286e-14
ENSG00000047365|ENSMUSG00000037999	mouse	mir197	Arap2	0.726577012547675	7.46628963329078e-15	360.341544634054	271.226917944975	449.456171323133	3.225437121581617e-14
ENSG00000256463|ENSMUSG00000024565	mouse	mir197	Sall3	0.66177831607045	1.13783820411505e-14	306.141254024304	236.906667898798	375.37584014981	4.819079452722565e-14
ENSG00000146054|ENSMUSG00000040350	mouse	mir197	Trim7	0.910151052107826	1.7953368930165802e-14	146.49738811	101.455698715576	191.539077504424	7.457553247915027e-14
ENSG00000104290|ENSMUSG00000007989	mouse	mir197	Fzd3	-0.781033006819983	4.18700955302084e-14	212.706823372886	269.181522477155	156.232124268618	1.7064038933066065e-13
ENSG00000161267|ENSMUSG00000046598	mouse	mir197	Bdh1	-1.00002965283632	1.61409820445348e-13	114.689769484901	153.254082803829	76.1254561659731	6.45639281781392e-13
ENSG00000083307|ENSMUSG00000022286	mouse	mir197	Grhl2	-1.28258069748779	4.03501517590072e-13	75.3112132928909	107.16157760528	43.4608489805018	1.5846605054446465e-12
ENSG00000205476|ENSMUSG00000084883	mouse	mir197	Ccdc85c	-0.741104199644301	4.97780728414343e-13	235.795530295998	295.312714065786	176.278346526209	1.920011381026752e-12
ENSG00000078902|ENSMUSG00000025139	mouse	mir197	Tollip	-0.614744975435735	5.58084631831497e-13	307.224526948298	371.917212697755	242.531841198841	2.114847025887778e-12
ENSG00000006459|ENSMUSG00000042599	mouse	mir197	Kdm7a	-0.520863559810761	5.77845580214989e-13	460.495166765427	542.909879457501	378.080454073352	2.1519766435592688e-12
ENSG00000160505|ENSMUSG00000032999	mouse	mir197	Nlrp4f	-0.563119447814476	6.17959959893218e-13	371.612222618637	443.422684760518	299.801760476757	2.2623618870666962e-12
ENSG00000106991|ENSMUSG00000026814	mouse	mir197	Eng	0.643422804094786	7.48300788759417e-13	266.924626628629	208.150208161123	325.699045096136	2.6938828395339013e-12
ENSG00000058404|ENSMUSG00000057897	mouse	mir197	Camk2b	0.530981572278017	8.04848745572838e-13	386.024445471646	315.595815873799	456.453075069494	2.849956213831689e-12
ENSG00000112139|ENSMUSG00000043557	mouse	mir197	Mdga1	0.807584150276271	1.07353392380553e-12	168.160834755063	122.013622607437	214.308046902688	3.740053670032169e-12
ENSG00000173068|ENSMUSG00000028487	mouse	mir197	Bnc2	0.652374043057508	1.12608164513607e-12	256.402509807224	199.176736617799	313.628282996648	3.86085135475224e-12
ENSG00000065320|ENSMUSG00000020902	mouse	mir197	Ntn1	0.618389722344573	2.12703934632732e-12	312.602903891832	246.402777169253	378.80303061441	7.178757793854705e-12
ENSG00000137573|ENSMUSG00000016918	mouse	mir197	Sulf1	0.623719918739175	4.23765397359498e-12	295.128774613907	232.094896874486	358.162652353328	1.40820501276387e-11
ENSG00000014257|ENSMUSG00000032561	mouse	mir197	Acpp	-0.75079777464696	5.94407834558844e-12	178.308570168962	223.940599756176	132.676540581748	1.9403103415509265e-11
ENSG00000278845|ENSMUSG00000018882	mouse	mir197	Mrpl45	-0.700223271729522	6.01855522610704e-12	253.016077970823	313.478121507996	192.554034433651	1.9403103415509265e-11
ENSG00000103160|ENSMUSG00000034189	mouse	mir197	Hsdl1	-0.878151007072107	8.210755388227609e-12	126.705132349749	164.414270355284	88.9959943442142	2.6081222997899462e-11
ENSG00000023892|ENSMUSG00000002257	mouse	mir197	Def6	0.587319807940387	1.0014333126944e-11	288.187483261567	230.123213620687	346.251752902446	3.1349216745216e-11
ENSG00000138018|ENSMUSG00000075703	mouse	mir197	Selenoi	-0.587039968711432	1.2663752756934198e-11	350.833736223665	421.443634384961	280.223838062369	3.907672279282552e-11
ENSG00000139044|ENSMUSG00000041372	mouse	mir197	B4galnt3	-0.515991420706856	2.03989289030816e-11	388.628056498304	457.571481457221	319.684631539386	6.205871328261443e-11
ENSG00000188322|ENSMUSG00000042978	mouse	mir197	Sbk1	0.588376586146801	2.1514011442789094e-11	344.680294650715	275.1516696681	414.20891963333	6.45420343283673e-11
ENSG00000188771|ENSMUSG00000032068	mouse	mir197	Plet1	-1.104253955798	3.67768171448776e-11	74.6031867152128	102.202471909571	47.0039015208541	1.0881907538758302e-10
ENSG00000117298|ENSMUSG00000057530	mouse	mir197	Ece1	0.528324930230941	4.0411310061209794e-11	345.680771538485	282.902345122155	408.459197954814	1.1795733747596369e-10
ENSG00000166780|ENSMUSG00000044117	mouse	mir197	Bmerb1	0.687293172370679	7.386558047574009e-11	183.414144424938	140.299473764382	226.528815085495	2.1273287177013147e-10
ENSG00000113580|ENSMUSG00000024431	mouse	mir197	Nr3c1	0.580727440385707	7.85053318200266e-11	268.397380841057	214.897610152142	321.897151529973	2.231204167516545e-10
ENSG00000116199|ENSMUSG00000033557	mouse	mir197	Fam20b	-0.575441971599643	8.09645359123942e-11	285.200997563938	341.534036765421	228.867958362455	2.2712129554645647e-10
ENSG00000173559|ENSMUSG00000026107	mouse	mir197	Nabp1	-0.536165284011664	9.12199023172607e-11	329.822492288165	390.598257698865	269.046726877464	2.526089602631835e-10
	mouse	mir197	AU015836	-0.649711956280303	9.4282820344051e-11	230.572752118008	281.852916109614	179.292588126403	2.5778593916854447e-10
	mouse	mir197	Fam169b	-0.999764241510958	1.0023155023664e-10	88.2480388629636	117.990902975019	58.5051747509087	2.7062518563892804e-10
ENSG00000169169|ENSMUSG00000007783	mouse	mir197	Cpt1c	0.5736908445917	1.02508043990179e-10	323.886845638113	260.12881361435	387.644877661875	2.7335478397381065e-10
ENSG00000137094|ENSMUSG00000036052	mouse	mir197	Dnajb5	0.798404913971307	1.10347522466306e-10	138.006691730672	100.495217510394	175.518165950951	2.906715225941719e-10
ENSG00000197408|ENSMUSG00000040650	mouse	mir197	Cyp2b23	0.552053087717082	1.13837588423853e-10	290.059314580687	235.041498396378	345.077130764995	2.96252037344003e-10
ENSG00000118971|ENSMUSG00000000184	mouse	mir197	Ccnd2	0.664611572416763	1.25233135267104e-10	191.683302554977	148.069834130973	235.296770978981	3.2202806211541026e-10
ENSG00000183723|ENSMUSG00000096188	mouse	mir197	Cmtm4	-0.935265691005203	1.39307493706872e-10	350.440477074851	460.527121255964	240.353832893737	3.540049251845217e-10
ENSG00000104228|ENSMUSG00000022043	mouse	mir197	Trim35	0.506477606041541	1.650341046142e-10	475.822106547027	392.973829630269	558.670383463786	4.1450426275194415e-10
ENSG00000233670|ENSMUSG00000048070	mouse	mir197	Pirt	0.795163723833652	1.70592692147639e-10	146.448126634612	106.812314955709	186.083938313516	4.235404770562072e-10
ENSG00000171680|ENSMUSG00000039713	mouse	mir197	Plekhg5	-0.504617535381666	2.08069265935126e-10	351.659014890893	412.713337658049	290.604692123737	5.107154709316728e-10
ENSG00000139687|ENSMUSG00000022105	mouse	mir197	Rb1	0.535080489840068	2.12028048489773e-10	315.776992301517	257.696625490552	373.857359112483	5.145849266718085e-10
ENSG00000069020|ENSMUSG00000034751	mouse	mir197	Mast4	0.51712706645902	2.4103691758084e-10	333.390931889407	274.094056008176	392.687807770639	5.784886021940158e-10
ENSG00000046889|ENSMUSG00000048960	mouse	mir197	Prex2	0.567722348015383	2.60596402219875e-10	270.598727280344	217.838712643338	323.35874191735	6.185584931812417e-10
ENSG00000163898|ENSMUSG00000044626	mouse	mir197	Liph	-0.575496994340957	3.0966757673311004e-10	251.561614703485	301.278032390995	201.845197015976	7.27045614938606e-10
ENSG00000163785|ENSMUSG00000032547	mouse	mir197	Ryk	-0.503210726915017	3.96623237575033e-10	365.141770490087	428.357123085458	301.926417894716	9.2118945501298e-10
ENSG00000146910|ENSMUSG00000044681	mouse	mir197	Cnpy1	0.51391032103695	4.5623505567021e-10	310.314370984289	255.445833729723	365.182908238855	1.0483699151570784e-09
ENSG00000007541|ENSMUSG00000025728	mouse	mir197	Pigq	-0.685805996384621	6.34236100197848e-10	199.118162217919	245.806798664086	152.429525771753	1.4420526067656335e-09
ENSG00000182968|ENSMUSG00000096014	mouse	mir197	Sox1	0.548176471638137	1.11638098650572e-09	264.313592084133	214.506198286948	314.120985881318	2.5118572196378703e-09
ENSG00000157600|ENSMUSG00000047045	mouse	mir197	Tmem164	0.54839793830951	1.29611339053358e-09	257.466690081547	208.925528040396	306.007852122698	2.8861906428376632e-09
ENSG00000187091|ENSMUSG00000010660	mouse	mir197	Plcd1	-0.655641147835826	1.9663652857081502e-09	175.865206120198	215.376228035211	136.354184205185	4.334029609315923e-09
ENSG00000134146|ENSMUSG00000057147	mouse	mir197	Dph6	-0.50121435030797	2.3399588904666e-09	294.438877989224	345.248845753006	243.628910225442	5.105364851927127e-09
ENSG00000108179|ENSMUSG00000021868	mouse	mir197	Ppif	-0.63362997754802	2.47537049927912e-09	213.209293141157	259.507680910423	166.91090537189	5.346800278442899e-09
ENSG00000163629|ENSMUSG00000034573	mouse	mir197	Ptpn13	-0.559359883109578	3.859324061152591e-09	252.053755697581	300.505152874834	203.602358520328	8.253603932761976e-09
	mouse	mir197	Ahnak2	0.585310372615119	4.19869464252262e-09	234.28320106874	187.199329673397	281.367072464083	8.891353360636137e-09
ENSG00000205927|ENSMUSG00000039830	mouse	mir197	Olig2	0.518084450377023	4.7116274290165105e-09	263.827742900906	216.781265575207	310.874220226604	9.880694414248217e-09
ENSG00000170703|ENSMUSG00000038756	mouse	mir197	Ttll6	0.687551907344412	5.5392865810884405e-09	147.020651035278	112.401964108616	181.63933796194	1.1504672129952916e-08
ENSG00000122694|ENSMUSG00000028480	mouse	mir197	Glipr2	-0.639793372429296	5.70208360809879e-09	175.554769757208	214.074000168072	137.035539346343	1.1730000565231796e-08
ENSG00000123607|ENSMUSG00000034848	mouse	mir197	Ttc21b	0.663947947049902	6.532607003162091e-09	154.377305690677	119.241879666601	189.512731714753	1.3311727478141618e-08
ENSG00000103723|ENSMUSG00000062444	mouse	mir197	Ap3b2	-0.81088912519502	6.8636669311895415e-09	112.204618902747	143.206909375878	81.202328429616	1.38556267022144e-08
ENSG00000205730|ENSMUSG00000095115	mouse	mir197	Itpripl2	-0.62846167115708	7.655207323745331e-09	178.817448619692	217.375351978796	140.259545260587	1.5310414647490662e-08
ENSG00000001561|ENSMUSG00000023961	mouse	mir197	Enpp4	-0.594373050544572	8.63838692777653e-09	215.483131926548	259.457120620369	171.509143232727	1.7118271343116793e-08
ENSG00000142347|ENSMUSG00000024300	mouse	mir197	Myo1f	0.508449543015105	9.10236809686208e-09	291.690079530921	240.640941875043	342.7392171868	1.7873740990201905e-08
ENSG00000124588|ENSMUSG00000046949	mouse	mir197	Nqo2	-0.531121418771653	1.06828662285829e-08	241.130744999654	285.203743975876	197.057746023433	2.0788280228593752e-08
ENSG00000158691|ENSMUSG00000036721	mouse	mir197	Zscan12	-0.736270327847872	1.29936844376861e-08	129.152548620755	161.661282429312	96.6438148121979	2.505924855839462e-08
ENSG00000122591|ENSMUSG00000028995	mouse	mir197	Fam126a	0.571007210687095	1.49131982062271e-08	204.238640670365	164.14476587616	244.332515464569	2.8506644358805788e-08
ENSG00000035681|ENSMUSG00000028245	mouse	mir197	Nsmaf	0.572395584463806	1.79107586824979e-08	193.767209146633	155.628822435585	231.905595857682	3.3936174345785494e-08
ENSG00000055163|ENSMUSG00000020340	mouse	mir197	Cyfip2	0.506500871871743	2.04331211128004e-08	256.323601181487	211.611377993628	301.035824369345	3.8378731829259886e-08
ENSG00000104267|ENSMUSG00000027562	mouse	mir197	Car2	0.546432063080166	2.56945391027032e-08	224.555276736698	182.343294600613	266.767258872783	4.7845003846412847e-08
ENSG00000130294|ENSMUSG00000014602	mouse	mir197	Kif1a	0.695027957172658	2.72792788557239e-08	133.638803624127	101.820261250845	165.457345997408	5.0361745579797976e-08
ENSG00000050438|ENSMUSG00000023032	mouse	mir197	Slc4a8	0.513076100971027	2.79511177099523e-08	292.204428111816	240.609873966754	343.798982256877	5.116475784194658e-08
ENSG00000100889|ENSMUSG00000040618	mouse	mir197	Pck2	-0.555407428362448	3.48778055068554e-08	274.726986285406	327.155610314903	222.298362255909	6.330761335698124e-08
ENSG00000135974|ENSMUSG00000010290	mouse	mir197	AI597479	-0.555907969198068	3.54077758087544e-08	211.331119398287	251.74071867121	170.921520125364	6.373399645575794e-08
ENSG00000174705|ENSMUSG00000040711	mouse	mir197	Sh3pxd2b	0.549935468063939	4.62872491442456e-08	228.824796100823	185.544570772912	272.105021428735	8.26284778112153e-08
ENSG00000124120|ENSMUSG00000017679	mouse	mir197	Ttpal	-0.592682850273291	5.81697968609989e-08	174.003574547474	209.453569577639	138.553579517309	1.0298914854078497e-07
ENSG00000111843|ENSMUSG00000021361	mouse	mir197	Tmem14c	-0.684250019532109	5.87632243612209e-08	135.367991547067	167.113828724355	103.622154369779	1.0316553338847768e-07
ENSG00000261308|ENSMUSG00000095440	mouse	mir197	Fignl2	0.641863860592822	5.92246580563483e-08	188.662066550281	147.153598013149	230.170535087413	1.0316553338847768e-07
ENSG00000118523|ENSMUSG00000019997	mouse	mir197	Ccn2	-0.656420999506133	6.80279572848531e-08	139.440685637521	170.850667910322	108.03070336472	1.1755231018822617e-07
ENSG00000146729|ENSMUSG00000029432	mouse	mir197	Nipsnap2	0.622947108003151	7.26082545965642e-08	159.476343353691	125.358435623619	193.594251083762	1.2447129359411005e-07
ENSG00000188167|ENSMUSG00000079260	mouse	mir197	Tmppe	-0.574094089190624	7.40268789812625e-08	211.877990615507	253.683237518467	170.072743712546	1.259039831492339e-07
ENSG00000063660|ENSMUSG00000034220	mouse	mir197	Gpc1	0.606486167275985	7.56846762207864e-08	171.178932753355	135.512006100494	206.845859406215	1.275806071767682e-07
ENSG00000115107|ENSMUSG00000026389	mouse	mir197	Steap3	-0.573637333217146	7.61939737305699e-08	176.598356392212	211.448314101644	141.748398682781	1.275806071767682e-07
ENSG00000110881|ENSMUSG00000023017	mouse	mir197	Asic1	-0.851450931297108	8.83972768842733e-08	97.5248643841769	125.783102201706	69.2666265666478	1.468754754384849e-07
ENSG00000166924|ENSMUSG00000045348	mouse	mir197	Nyap1	-0.754683624351448	1.01579429137519e-07	103.372848805713	130.065987540464	76.6797100709613	1.6748974575346646e-07
ENSG00000196526|ENSMUSG00000029094	mouse	mir197	Afap1	-0.536905873871735	1.19832585282917e-07	198.454956483702	235.146510579064	161.763402388339	1.960896850084096e-07
ENSG00000136895|ENSMUSG00000038860	mouse	mir197	Garnl3	0.650562105307813	1.2813968720048e-07	145.593597981427	113.09040094592	178.096795016933	2.081065596639375e-07
ENSG00000182568|ENSMUSG00000023927	mouse	mir197	Satb1	0.574440284260731	1.32769683597119e-07	167.58702277913	134.460244834522	200.713800723737	2.1401680341028138e-07
ENSG00000073417|ENSMUSG00000025584	mouse	mir197	Pde8a	-0.599334405095109	1.34398648614188e-07	154.334924721916	186.143927116072	122.525922327759	2.150378377827008e-07
ENSG00000124721|ENSMUSG00000033826	mouse	mir197	Dnah8	0.660845181272551	1.36217633604397e-07	151.745448596134	117.361055291585	186.129841900683	2.1634565337168934e-07
ENSG00000100170|ENSMUSG00000011034	mouse	mir197	Slc5a1	0.593354882467633	1.5357351756238e-07	178.789473913241	142.329857986244	215.249089840238	2.421305094414166e-07
	mouse	mir197	Bbc3	0.576537495199264	1.66236429333618e-07	164.037665450255	131.49301662889	196.58231427162	2.601961502613152e-07
ENSG00000148444|ENSMUSG00000051154	mouse	mir197	Commd3	0.548956889363495	1.79964848216707e-07	180.42333817429	146.317346670941	214.529329677639	2.796576058619332e-07
ENSG00000159176|ENSMUSG00000026421	mouse	mir197	Csrp1	-0.610676520669054	1.84653295801232e-07	149.865798735333	181.327334448192	118.404263022474	2.848936563790436e-07
ENSG00000013588|ENSMUSG00000046733	mouse	mir197	Gprc5a	-0.77076473644965	1.98284082083306e-07	90.0493271271062	113.808576812701	66.2900774415111	3.037543385105964e-07
	mouse	mir197	Wdr45	-0.628200009076165	2.06142983604215e-07	152.544861056174	185.455900643814	119.633821468535	3.135696088627496e-07
ENSG00000167434|ENSMUSG00000000805	mouse	mir197	Car4	-0.72170920470301	2.1388751175742e-07	112.061547248222	139.765751922521	84.3573425739237	3.230748429342848e-07
ENSG00000086504|ENSMUSG00000024181	mouse	mir197	Mrpl28	-0.560896055992509	2.26017666983711e-07	197.033118861285	235.051446594222	159.014791128349	3.390265004755665e-07
ENSG00000147027|ENSMUSG00000025666	mouse	mir197	Tmem47	0.684853943376103	2.28381000831126e-07	132.253084914105	101.206005940678	163.300163887531	3.402089391691257e-07
ENSG00000118922|ENSMUSG00000072294	mouse	mir197	Klf12	-0.599066374705195	2.40696437325891e-07	165.228065653207	199.252937469363	131.203193837052	3.560988387835099e-07
ENSG00000125872|ENSMUSG00000043110	mouse	mir197	Lrrn4	-0.758491035339784	2.86451040379022e-07	90.9125043616936	114.53224786235	67.2927608610373	4.209076511691751e-07
ENSG00000161642|ENSMUSG00000000552	mouse	mir197	Zfp385a	0.517685991742625	3.32402200265788e-07	244.274554368294	200.734491445272	287.814617291317	4.85127535523042e-07
ENSG00000174032|ENSMUSG00000022003	mouse	mir197	Slc25a30	-0.610231573381138	3.9189684423073e-07	149.712966573886	181.120399704698	118.305533443074	5.643314556922512e-07
ENSG00000149346|ENSMUSG00000027281	mouse	mir197	Slx4ip	-0.54458030911564	3.91539086809898e-07	170.914587279915	202.981399925795	138.847774634034	5.643314556922512e-07
ENSG00000173275|ENSMUSG00000073176	mouse	mir197	Zfp449	-0.590109700979205	5.28631458037648e-07	149.385379558892	179.719902568818	119.050856548965	7.561880459346488e-07
ENSG00000167291|ENSMUSG00000039976	mouse	mir197	Tbc1d16	0.507360961845451	6.60302058450416e-07	201.843020381754	166.538638175302	237.147402588206	9.383239777979596e-07
ENSG00000141519|ENSMUSG00000039963	mouse	mir197	Ccdc40	0.650800014123155	7.12410006471469e-07	139.467945136977	108.311934854011	170.623955419944	1.0057553032538386e-06
ENSG00000131941|ENSMUSG00000030494	mouse	mir197	Rhpn2	-0.532093838186642	7.32290872080693e-07	191.547862755456	226.658449299667	156.437276211245	1.027109275126167e-06
ENSG00000079739|ENSMUSG00000025791	mouse	mir197	Pgm1	0.534301220390055	8.04036408675829e-07	178.688229111626	145.789686481998	211.586771741254	1.1204636404772844e-06
ENSG00000153253|ENSMUSG00000057182	mouse	mir197	Scn3a	0.57887482968734	8.20865642318641e-07	152.821976788704	122.369268592361	183.274684985047	1.13658319705658e-06
